Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","434","Libya","5312","Area harvested","01234","Tomatoes","2022","2022","ha","10671","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","581","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5312","Area harvested","01221","Watermelons","2022","2022","ha","19630","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5312","Area harvested","0111","Wheat","2022","2022","ha","169576","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","ha","55","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01341","Apples","2022","2022","ha","4660","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01343","Apricots","2022","2022","ha","179","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01311","Avocados","2022","2022","ha","3375","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01312","Bananas","2022","2022","ha","69780","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01701","Beans, dry","2022","2022","ha","64644","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01212","Cabbages","2022","2022","ha","877","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","2677","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01372","Cashew nuts, in shell","2022","2022","ha","15765","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01359.02","Cashewapple","2022","2022","ha","27231","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","308751","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01447","Castor oil seeds","2022","2022","ha","7827","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","32","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01199.90","Cereals n.e.c.","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","1796","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","78","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01655","Cinnamon and cinnamon-tree flowers, raw","2022","2022","ha","1802","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01656","Cloves (whole stems), raw","2022","2022","ha","72343","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01640","Cocoa beans","2022","2022","ha","16722","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01460","Coconuts, in shell","2022","2022","ha","34544","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01610","Coffee, green","2022","2022","ha","89791","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","23503","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","153","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","435","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01657","Ginger, raw","2022","2022","ha","107","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01330","Grapes","2022","2022","ha","2511","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01252","Green garlic","2022","2022","ha","400","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","81198","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","ha","413","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","1402","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01704","Lentils, dry","2022","2022","ha","1267","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","182","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","118093","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","49719","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01653","Nutmeg, mace, cardamoms, raw","2022","2022","ha","15","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01491.01","Oil palm fruit","2022","2022","ha","1814","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","1991","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01253.01","Onions and shallots, green","2022","2022","ha","183","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01323","Oranges","2022","2022","ha","13351","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","447","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","ha","9713","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","1858","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","883","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2022","2022","ha","472","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","11956","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","271","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2022","2022","ha","60208","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","35371","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01345","Peaches and nectarines","2022","2022","ha","3724","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01342.01","Pears","2022","2022","ha","972","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01705","Peas, dry","2022","2022","ha","16295","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01242","Peas, green","2022","2022","ha","1349","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01651","Pepper (Piper spp.), raw","2022","2022","ha","8665","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01318","Pineapples","2022","2022","ha","15884","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01375","Pistachios, in shell","2022","2022","ha","17080","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01346","Plums and sloes","2022","2022","ha","478","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01321","Pomelos and grapefruits","2022","2022","ha","1591","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01510","Potatoes","2022","2022","ha","41819","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","0113","Rice","2022","2022","ha","1598207","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","13333","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01929.05","Sisal, raw","2022","2022","ha","13946","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","0114","Sorghum","2022","2022","ha","2425","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","0141","Soya beans","2022","2022","ha","77","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01802","Sugar cane","2022","2022","ha","101001","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","133334","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01550","Taro","2022","2022","ha","38477","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01620","Tea leaves","2022","2022","ha","1052","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01234","Tomatoes","2022","2022","ha","4879","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01499.02","Tung nuts","2022","2022","ha","4173","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","1511","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01658","Vanilla, raw","2022","2022","ha","73288","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","0111","Wheat","2022","2022","ha","831","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","ha","143","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01341","Apples","2022","2022","ha","776","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01311","Avocados","2022","2022","ha","18127","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01312","Bananas","2022","2022","ha","13261","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01701","Beans, dry","2022","2022","ha","353708","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01243","Broad beans and horse beans, green","2022","2022","ha","164","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01212","Cabbages","2022","2022","ha","9909","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","205","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01372","Cashew nuts, in shell","2022","2022","ha","100","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","245498","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01373","Chestnuts, in shell","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01703","Chick peas, dry","2022","2022","ha","3066","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","4117","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","387","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01610","Coffee, green","2022","2022","ha","4931","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","102321","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","700","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","1103","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01330","Grapes","2022","2022","ha","47","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01252","Green garlic","2022","2022","ha","114","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","400000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","2727","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01704","Lentils, dry","2022","2022","ha","1990","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","1750000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","56684","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","0118","Millet","2022","2022","ha","59309","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01653","Nutmeg, mace, cardamoms, raw","2022","2022","ha","150","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01239.01","Okra","2022","2022","ha","1693","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","9844","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01323","Oranges","2022","2022","ha","9711","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2022","2022","ha","434","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","48540","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","4806","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","25143","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","910","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2022","2022","ha","3792","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","71478","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01317","Papayas","2022","2022","ha","5757","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01345","Peaches and nectarines","2022","2022","ha","2058","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01705","Peas, dry","2022","2022","ha","47863","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01242","Peas, green","2022","2022","ha","1221","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01651","Pepper (Piper spp.), raw","2022","2022","ha","256","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01707","Pigeon peas, dry","2022","2022","ha","262941","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01318","Pineapples","2022","2022","ha","16018","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01313","Plantains and cooking bananas","2022","2022","ha","36295","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01346","Plums and sloes","2022","2022","ha","23","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01510","Potatoes","2022","2022","ha","78884","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","17890","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","0113","Rice","2022","2022","ha","75787","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","46200","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01444","Sesame seed","2022","2022","ha","16950","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01929.05","Sisal, raw","2022","2022","ha","603","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","0114","Sorghum","2022","2022","ha","117370","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","0141","Soya beans","2022","2022","ha","215000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01354","Strawberries","2022","2022","ha","66","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01241.01","String beans","2022","2022","ha","1383","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01802","Sugar cane","2022","2022","ha","28939","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01445","Sunflower seed","2022","2022","ha","26000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","335783","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","16725","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01620","Tea leaves","2022","2022","ha","16989","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01234","Tomatoes","2022","2022","ha","29481","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01499.02","Tung nuts","2022","2022","ha","3848","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","81256","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01658","Vanilla, raw","2022","2022","ha","77","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01221","Watermelons","2022","2022","ha","73","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","0111","Wheat","2022","2022","ha","1000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01708","Bambara beans, dry","2022","2022","ha","37329","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01312","Bananas","2022","2022","ha","39349","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01701","Beans, dry","2022","2022","ha","16481","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01212","Cabbages","2022","2022","ha","4059","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","2699","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","1242","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01372","Cashew nuts, in shell","2022","2022","ha","72959","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01359.02","Cashewapple","2022","2022","ha","38760","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01520.01","Cassava, fresh","2022","2022","ha","7845","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01199.90","Cereals n.e.c.","2022","2022","ha","357","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","5214","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","8878","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","492418","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","6020","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01314","Dates","2022","2022","ha","75","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","7059","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01193","Fonio","2022","2022","ha","63967","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01657","Ginger, raw","2022","2022","ha","3121","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01252","Green garlic","2022","2022","ha","1305","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","478967","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2022","2022","ha","86034","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","ha","2606","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","4446","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","6320","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","1454000","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","47290","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01449.01","Melonseed","2022","2022","ha","2972","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","0118","Millet","2022","2022","ha","2104437","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01239.01","Okra","2022","2022","ha","59464","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","4244","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01253.01","Onions and shallots, green","2022","2022","ha","29580","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01323","Oranges","2022","2022","ha","27187","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","558","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","295","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","1869","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","378","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","64455","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01317","Papayas","2022","2022","ha","4495","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01242","Peas, green","2022","2022","ha","1375","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01651","Pepper (Piper spp.), raw","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01321","Pomelos and grapefruits","2022","2022","ha","129","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01510","Potatoes","2022","2022","ha","11458","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","6020","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","0113","Rice","2022","2022","ha","888116","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","596093","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01444","Sesame seed","2022","2022","ha","91983","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","0114","Sorghum","2022","2022","ha","1639394","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","0141","Soya beans","2022","2022","ha","34146","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01801","Sugar beet","2022","2022","ha","679","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01802","Sugar cane","2022","2022","ha","9346","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","30359","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","4694","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01620","Tea leaves","2022","2022","ha","89","E","Estimated value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01234","Tomatoes","2022","2022","ha","12537","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","482","I","Imputed value",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01221","Watermelons","2022","2022","ha","28609","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","0111","Wheat","2022","2022","ha","7289","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01540","Yams","2022","2022","ha","6525","A","Official figure",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","0115","Barley","2022","2022","ha","486","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01701","Beans, dry","2022","2022","ha","11096","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","22509","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01314","Dates","2022","2022","ha","9243","E","Estimated value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","1064","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","27000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","01449.01","Melonseed","2022","2022","ha","4266","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5312","Area harvested","0118","Millet","2022","2022","ha","13000","X","Figure from international organizations","Unofficial figure"
